date,rating,tweet,boop
2017-11-21 04:18:31,0.04545454545454545,"b'Failing Subway Threatens New York\xe2\x80\x99s Financial Future, M.T.A. Chief Says via @NYTimes https://t.co/cWrFNw6Gwm'",0.13455301131616923
2017-11-20 06:39:12,0.0,"b'RT @BeschlossDC: Sinatra after pulling out tablecloth, Miami Beach, 1965:                 #Dominis https://t.co/YyiK0fXzIy'",0.13455301131616923
2017-11-19 20:02:18,0.0,b'https://t.co/m2l4VS6wqs',0.13455301131616923
2017-11-15 19:09:46,0.7,b'RT @tglocer: Always loved CSNY https://t.co/lmwaz9Je1H',0.13455301131616923
2017-11-15 19:03:54,0.0,"b'RT @felixsalmon: If you\xe2\x80\x99re in a high-profile position and you\xe2\x80\x99ve paid millions in sex-harassment hush money, you WILL be found out and you\xe2\x80\xa6'",0.13455301131616923
2017-11-12 17:30:38,0.0,"b""RT @tedlieu: I sit on the House Judiciary Committee and Lyin' Jeff Sessions will testify under oath this Tuesday morning. Retweet if you th\xe2\x80\xa6""",0.13455301131616923
2017-11-12 17:29:06,0.16666666666666666,b'@MarquardtA @ESCochrane Why doesn\xe2\x80\x99t main stream media call it what it is? Pedophilia!!Completely illegal!AGAINST TH\xe2\x80\xa6 https://t.co/N2TVj4MWK5',0.13455301131616923
2017-11-12 17:20:25,0.78125,b'@tonyschwartz We love you! Relax!',0.13455301131616923
2017-11-12 17:14:45,-0.6999999999999998,b'@felixsalmon It\xe2\x80\x99s really bad.',0.13455301131616923
2017-11-12 02:12:36,0.1,"b""Michael Bloomberg: 'Nothing Washington can do to stop' action to curb climate change - USA TODAY https://t.co/jzCzv9Gemw""",0.13455301131616923
2017-11-11 20:30:24,0.0,b'Gun stock ownership is war profiteering https://t.co/9GjcTYWmRb',0.13455301131616923
2017-11-11 18:27:43,0.375,"b'Please watch @60Minutes tomorrow night and learn what happened on June 6, 2014 in Afghanistan. The original report\xe2\x80\xa6 https://t.co/WKBS1bXbWk'",0.13455301131616923
2017-11-11 18:04:39,0.3875,"b'Please watch Important friendly fire investigation on 60 MINUTES on CBS - Sunday, November 12, 2017 https://t.co/focHBRsOio'",0.13455301131616923
2017-10-30 21:34:52,0.8,b'These R great journalists who know their stuff who do not deserve the stress &amp; bullshit of non payment@wallandbroad https://t.co/NX8s3ULfwP',0.13455301131616923
2017-10-25 13:41:57,0.0,b'This is beyond fascinating:Women in the developing world don\xe2\x80\x99t need cows and sewing machines.\xe2\x80\xa6 https://t.co/cVLxyFeMRu',0.13455301131616923
2017-10-20 21:00:00,0.1,b'RT @ReformedBroker: Screwing over young people. Animals. https://t.co/YlPe71tTi6',0.13455301131616923
